"","Site_Name","Date","spec_Site_Name","Latitude","Longitude","State Name","Aluminum PM2.5 LC","Calcium PM2.5 LC","EC CSN_Rev Unadjusted PM2.5 LC TOR","EC PM2.5 LC TOR","Iron PM2.5 LC","OC PM2.5 LC TOR","Silicon PM2.5 LC","Sulfate PM2.5 LC","Titanium PM2.5 LC","Total Nitrate PM2.5 LC","Dust","Day_of_Year_mean","AOD_Coincident_Input[440nm]_mean","AOD_Coincident_Input[675nm]_mean","AOD_Coincident_Input[870nm]_mean","AOD_Coincident_Input[1020nm]_mean","Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD_mean","AOD_Extinction-Total[440nm]_mean","AOD_Extinction-Total[675nm]_mean","AOD_Extinction-Total[870nm]_mean","AOD_Extinction-Total[1020nm]_mean","AOD_Extinction-Fine[440nm]_mean","AOD_Extinction-Fine[675nm]_mean","AOD_Extinction-Fine[870nm]_mean","AOD_Extinction-Fine[1020nm]_mean","AOD_Extinction-Coarse[440nm]_mean","AOD_Extinction-Coarse[675nm]_mean","AOD_Extinction-Coarse[870nm]_mean","AOD_Extinction-Coarse[1020nm]_mean","Extinction_Angstrom_Exponent_440-870nm-Total_mean","Single_Scattering_Albedo[440nm]_mean","Single_Scattering_Albedo[675nm]_mean","Single_Scattering_Albedo[870nm]_mean","Single_Scattering_Albedo[1020nm]_mean","Absorption_AOD[440nm]_mean","Absorption_AOD[675nm]_mean","Absorption_AOD[870nm]_mean","Absorption_AOD[1020nm]_mean","Absorption_Angstrom_Exponent_440-870nm_mean","Refractive_Index-Real_Part[440nm]_mean","Refractive_Index-Real_Part[675nm]_mean","Refractive_Index-Real_Part[870nm]_mean","Refractive_Index-Real_Part[1020nm]_mean","Refractive_Index-Imaginary_Part[440nm]_mean","Refractive_Index-Imaginary_Part[675nm]_mean","Refractive_Index-Imaginary_Part[870nm]_mean","Refractive_Index-Imaginary_Part[1020nm]_mean","Asymmetry_Factor-Total[440nm]_mean","Asymmetry_Factor-Total[675nm]_mean","Asymmetry_Factor-Total[870nm]_mean","Asymmetry_Factor-Total[1020nm]_mean","Asymmetry_Factor-Fine[440nm]_mean","Asymmetry_Factor-Fine[675nm]_mean","Asymmetry_Factor-Fine[870nm]_mean","Asymmetry_Factor-Fine[1020nm]_mean","Asymmetry_Factor-Coarse[440nm]_mean","Asymmetry_Factor-Coarse[675nm]_mean","Asymmetry_Factor-Coarse[870nm]_mean","Asymmetry_Factor-Coarse[1020nm]_mean","Elevation(m)_mean","Longitude(Degrees)_mean","Latitude(Degrees)_mean","Coincident_AOD440nm_mean","Solar_Zenith_Angle_for_Measurement_Start(Degrees)_mean","Std-C_mean","VMR-C_mean","REff-C_mean","VolC-C_mean","Std-F_mean","VMR-F_mean","REff-F_mean","VolC-F_mean","Std-T_mean","VolC-T_mean","REff-T_mean","VMR-T_mean","Sphericity_Factor(%)_mean","N","flag"
"1347","St_Louis_University",2015-11-14,"Blair Street",38.656429,-90.198348,"Missouri",0.028,0.058,1.08,NA,0.1,NA,0.049,0.51,0.001,0.65,0.52209,318,0.0454652857142857,0.0312674285714286,0.0230335714285714,0.021039,0.980496285714286,0.0469428571428571,0.0302571428571429,0.0231571428571429,0.0202857142857143,0.0361714285714286,0.0186285714285714,0.0109428571428571,0.00787142857142857,0.0107857142857143,0.0116142857142857,0.0122142857142857,0.0124142857142857,1.03543914285714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.724657428571429,0.672265714285714,0.671151857142857,0.679681285714286,0.662509428571429,0.569105,0.507824571428571,0.463602571428571,1.02844842857143,0.886741,0.845925714285714,0.833990571428571,159,-90.231552,38.636342,0.0454652857142857,67.3460304285714,0.677571428571429,2.877,2.21514285714286,0.0128571428571429,0.453714285714286,0.165142857142857,0.149428571428571,0.00342857142857143,1.33957142857143,0.0162857142857143,0.550714285714286,1.54371428571429,-999,476,2
"1348","St_Louis_University",2015-11-23,"Blair Street",38.656429,-90.198348,"Missouri",0.115,0.347,0.966,0.966,2.251,2.921,0.251,0.41,0.017,0.35,6.924,327,0.034435,0.027001,0.0215815,0.0203608333333333,0.6758895,0.0353,0.0262333333333333,0.0221166666666667,0.0202833333333333,0.02335,0.0133166666666667,0.00848333333333333,0.00636666666666667,0.0119333333333333,0.0129333333333333,0.0136666666666667,0.0139,0.688845833333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.776222833333333,0.717560833333333,0.717597333333333,0.722675833333333,0.688982333333333,0.609755,0.558697666666667,0.517968666666667,1.01572766666667,0.86134,0.8359685,0.8279955,159,-90.231552,38.636342,0.034435,71.1492473333333,0.7245,2.5465,1.92433333333333,0.0125,0.485666666666667,0.186666666666667,0.165666666666667,0.00233333333333333,1.18333333333333,0.0148333333333333,0.7165,1.6695,-999,476,2
"1349","St_Louis_University",2016-01-04,"Blair Street",38.656429,-90.198348,"Missouri",-0.014,0.048,0.378,0.378,0.167,0.777,0.023,0.57,0.004,0.78,0.51661,4,0.03331,0.019694,0.014036,0.012127,1.267696,0.0345,0.0201,0.0138,0.011,0.0331,0.0188,0.0123,0.0095,0.0013,0.0014,0.0014,0.0015,1.340021,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.713565,0.629781,0.601732,0.594805,0.700131,0.607457,0.566925,0.549759,1.247199,1.053644,0.984429,0.950797,159,-90.231552,38.636342,0.03331,75.128439,0.6,4.311,3.512,0.003,0.633,0.206,0.174,0.004,1.594,0.007,0.268,0.636,-999,476,2
"1350","St_Louis_University",2018-01-17,"Blair Street",38.656429,-90.198348,"Missouri",0.041,0.14,0.482,0.481,0.496,1.632,0.095,1.07,0,3.19,1.75527,17,0.06956,0.042982,0.030803,0.018033,1.189853,0.0701,0.0414,0.0276,0.0217,0.0627,0.0333,0.0189,0.0127,0.0075,0.0081,0.0087,0.0091,1.355745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.710671,0.628972,0.611389,0.618319,0.691199,0.588038,0.530475,0.492494,0.937938,0.834844,0.807593,0.803302,159,-90.231552,38.636342,0.06956,72.392153,0.73,2.629,2.02,0.009,0.491,0.165,0.147,0.01,1.513,0.019,0.261,0.606,-999,476,2
"1351","St_Louis_University",2018-02-07,"Blair Street",38.656429,-90.198348,"Missouri",0.023,0.07,0.439,0.439,0.188,1.298,0.042,1.65,0.003,7.72,0.73006,38,0.1484225,0.08056475,0.05586275,0.0427985,1.441438,0.149575,0.081925,0.054925,0.042625,0.13575,0.06715,0.039275,0.0266,0.0138,0.01475,0.0156,0.016025,1.470842,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.72684325,0.664768,0.63006825,0.6197085,0.70878225,0.630205,0.5649735,0.51865325,0.96909575,0.85685025,0.820765,0.810379,159,-90.231552,38.636342,0.1484225,63.7717245,0.67125,3.58375,2.792,0.02225,0.46025,0.19575,0.176,0.01675,1.53175,0.039,0.37225,1.0085,-999,476,2
"1352","St_Louis_University",2018-04-17,"Blair Street",38.656429,-90.198348,"Missouri",0.073,0.074,0.721,0.72,0.203,1.429,0.139,1.16,0.004,2.49,1.12635,107,0.208626,0.1275005,0.086815,0.0740575,1.2403905,0.2098,0.1269,0.09115,0.0792,0.1667,0.0802,0.04215,0.02935,0.0431,0.0467,0.049,0.0499,1.1722845,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.684597,0.640595,0.6511855,0.659223,0.6484915,0.5595605,0.5128885,0.4794795,0.8505605,0.788811,0.769275,0.7612865,159,-90.231552,38.636342,0.208626,56.6504495,0.6435,2.232,1.8085,0.0425,0.5015,0.15,0.134,0.027,1.426,0.069,0.3125,0.775,-999,476,2
"1353","St_Louis_University",2018-04-20,"Blair Street",38.656429,-90.198348,"Missouri",0.029,0.112,0.848,0.846,0.443,1.702,0.098,0.51,0.004,0.92,1.5702,110,0.060768,0.041253,0.027735,0.024389,1.127066,0.0621,0.0419,0.034,0.0308,0.043,0.0204,0.0114,0.008,0.0191,0.0215,0.0226,0.0228,0.888944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.690809,0.664255,0.672081,0.677634,0.661377,0.589051,0.541526,0.505421,0.760104,0.736429,0.738503,0.738389,159,-90.231552,38.636342,0.060768,59.337177,0.522,1.296,1.137,0.011,0.526,0.158,0.139,0.006,1.135,0.016,0.319,0.613,-999,476,2
"1354","St_Louis_University",2018-04-29,"Blair Street",38.656429,-90.198348,"Missouri",0.03,0.048,0.567,0.566,0.069,1.388,0.078,0.61,0.003,0.44,0.51126,119,0.1048005,0.0692735,0.049531,0.0418065,1.089137,0.1061,0.0676,0.0538,0.0485,0.07595,0.0339,0.01845,0.0127,0.03015,0.03375,0.03535,0.0358,1.0039055,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6649285,0.6397605,0.656122,0.6676085,0.6234515,0.5405625,0.4994165,0.470621,0.773636,0.7407265,0.738545,0.737871,159,-90.231552,38.636342,0.1048005,56.318497,0.677,1.615,1.311,0.019,0.51,0.136,0.1215,0.012,1.3465,0.031,0.2815,0.64,-999,476,2
"1355","St_Louis_University",2018-05-05,"Blair Street",38.656429,-90.198348,"Missouri",0.08,0.076,1.039,1.035,0.097,3.593,0.12,1.09,0.006,0.68,0.84506,125,0.1677732,0.1000324,0.0714518,0.0650908,1.2400382,0.16938,0.1001,0.07562,0.06706,0.12986,0.05676,0.03018,0.0209,0.03952,0.04334,0.04544,0.04618,1.1823152,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.681675,0.6339048,0.636274,0.6396046,0.6455548,0.5411156,0.4758126,0.4325106,0.8005622,0.7523134,0.7409228,0.7327198,159,-90.231552,38.636342,0.1677732,66.7506084,0.7006,2.0854,1.6392,0.0324,0.438,0.1494,0.1366,0.0168,1.3956,0.0492,0.3444,0.8478,-999,476,2
"1356","St_Louis_University",2018-07-22,"Blair Street",38.656429,-90.198348,"Missouri",0.003,0.033,0.319,0.318,0.02,2.413,0.043,1.4,0.003,0.12,0.22168,203,0.169525,0.07405,0.046848,0.029455,1.888592,0.1697,0.0747,0.0452,0.0317,0.1606,0.0647,0.0347,0.0209,0.0091,0.0099,0.0105,0.0108,1.935025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700343,0.592187,0.537605,0.53222,0.690973,0.5603,0.464387,0.399997,0.906954,0.821583,0.792796,0.793006,159,-90.231552,38.636342,0.169525,76.153442,0.663,2.797,2.235,0.012,0.382,0.16,0.149,0.025,1.429,0.037,0.214,0.405,-999,476,2
"1357","St_Louis_University",2018-07-25,"Blair Street",38.656429,-90.198348,"Missouri",0.063,0.144,0.665,0.663,0.107,1.883,0.079,0.56,0.001,0.15,0.83091,206,0.076974,0.04543,0.03929,0.023846,1.010482,0.0786,0.0458,0.0348,0.0301,0.0601,0.0263,0.0146,0.0096,0.0184,0.0195,0.0202,0.0205,1.200185,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.689607,0.637467,0.62482,0.630459,0.635365,0.52699,0.450877,0.401761,0.898062,0.801371,0.759168,0.742896,159,-90.231552,38.636342,0.076974,70.250268,0.617,2.938,2.401,0.023,0.414,0.148,0.136,0.006,1.344,0.029,0.539,1.58,-999,476,2
"1358","St_Louis_University",2018-08-06,"Blair Street",38.656429,-90.198348,"Missouri",0.285,0.132,0.539,0.536,0.399,2.093,0.585,1.43,0.021,0.26,3.30513,218,0.281974,0.161636,0.124657,0.099228,1.206136,0.285,0.1649,0.126,0.108,0.2238,0.0973,0.0549,0.0356,0.0612,0.0676,0.0711,0.0724,1.203811,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.690419,0.639167,0.625204,0.634985,0.668502,0.569847,0.495012,0.445468,0.776047,0.740118,0.726421,0.728934,159,-90.231552,38.636342,0.281974,54.717943,0.62,1.758,1.463,0.045,0.427,0.164,0.15,0.025,1.268,0.069,0.353,0.751,-999,476,2
"1359","St_Louis_University",2018-08-09,"Blair Street",38.656429,-90.198348,"Missouri",0.017,0.138,1.313,1.31,0.328,3.688,0.072,1.42,0.003,0.41,1.2412,221,0.162609,0.080735,0.058034,0.031155,1.521931,0.1638,0.0819,0.0534,0.0397,0.15,0.0672,0.0381,0.024,0.0138,0.0146,0.0153,0.0157,1.638919,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.697074,0.580883,0.527718,0.521784,0.680836,0.534521,0.436607,0.373765,0.893245,0.801679,0.760878,0.751106,159,-90.231552,38.636342,0.162609,59.817254,0.629,2.932,2.396,0.019,0.368,0.151,0.142,0.026,1.547,0.046,0.237,0.536,-999,476,2
"1360","St_Louis_University",2018-08-18,"Blair Street",38.656429,-90.198348,"Missouri",0.09,0.043,0.482,0.479,0.097,2.311,0.228,2.01,0.002,0.24,1.07443,230,0.7533055,0.5140475,0.3445435,0.239339,1.119271,0.75465,0.5137,0.3441,0.24125,0.7454,0.5041,0.33435,0.23135,0.00925,0.0096,0.00975,0.00995,1.1238745,0.97105,0.9819,0.98215,0.98025,0.0222165,0.0094305,0.006208,0.0048235,1.8546555,1.5248,1.5342,1.54135,1.5238,0.0049135,0.0033245,0.0029625,0.002866,0.7109705,0.6670755,0.6169465,0.5829335,0.708599,0.6643605,0.612606,0.5757695,1.016805,0.85522,0.7944005,0.771617,159,-90.231552,38.636342,0.7533055,63.1683585,0.62,3.6165,2.996,0.0165,0.367,0.258,0.2395,0.0755,1.0975,0.0925,0.287,0.414,-999,476,2
"1361","St_Louis_University",2018-08-27,"Blair Street",38.656429,-90.198348,"Missouri",0.002,0.065,0.655,0.652,0.111,4.033,0.069,1.62,-0.001,0.1,0.54884,239,0.2572615,0.13359425,0.08761175,0.0548765,1.57124175,0.258225,0.13475,0.086075,0.06095,0.244575,0.12025,0.070825,0.045175,0.013675,0.014525,0.01525,0.015775,1.59806225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.71700175,0.63614325,0.5764965,0.548096,0.7095135,0.619082,0.540199,0.48070125,0.88253375,0.7914465,0.75452525,0.7479745,159,-90.231552,38.636342,0.2572615,65.27941825,0.64475,2.7915,2.26275,0.01825,0.37875,0.1955,0.18175,0.0265,1.396,0.045,0.291,0.581,-999,476,2
"1362","St_Louis_University",2018-09-02,"Blair Street",38.656429,-90.198348,"Missouri",0.113,0.058,0.378,0.375,0.063,1.521,0.19,0.85,0.007,0.22,0.98228,245,0.07678,0.0552135,0.0538705,0.033055,0.5295325,0.08165,0.05775,0.0492,0.04555,0.0511,0.02425,0.01385,0.0093,0.03055,0.0335,0.03535,0.03625,0.736808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.709807,0.669667,0.6665095,0.674763,0.6661455,0.5757155,0.5145995,0.473427,0.784436,0.737187,0.7251545,0.7258785,159,-90.231552,38.636342,0.07678,50.848679,0.6095,1.7815,1.4945,0.023,0.4795,0.161,0.144,0.006,1.14,0.029,0.5055,1.0745,-999,476,2
"1363","St_Louis_University",2018-09-05,"Blair Street",38.656429,-90.198348,"Missouri",0.015,0.181,0.711,0.708,0.099,2.435,0.089,1.44,0.008,0.23,0.80474,248,0.1305892,0.0703946,0.0541284,0.0333986,1.3050706,0.1318,0.07114,0.05066,0.04048,0.1132,0.05096,0.02948,0.01872,0.01866,0.02018,0.0212,0.02178,1.4044094,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7123356,0.6455276,0.6102426,0.610708,0.6937464,0.5968636,0.5146038,0.4566998,0.8398644,0.7737094,0.7463372,0.7454616,159,-90.231552,38.636342,0.1305892,61.9055958,0.6894,2.5676,2.02,0.0208,0.3918,0.1812,0.168,0.0126,1.4164,0.0332,0.3902,0.9386,-999,476,2
"1364","St_Louis_University",2018-09-11,"Blair Street",38.656429,-90.198348,"Missouri",-0.012,0.099,1.296,1.292,0.194,2.742,0.038,1.61,0.009,0.51,0.71653,254,0.147683,0.075631,0.0517,0.032122,1.539662,0.1517,0.0764,0.049,0.0377,0.1394,0.0635,0.0355,0.0238,0.0123,0.0129,0.0135,0.014,1.649289,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.663057,0.581722,0.546233,0.539021,0.647031,0.545323,0.477244,0.434097,0.88939,0.785257,0.743289,0.728167,159,-90.231552,38.636342,0.147683,52.010729,0.642,2.673,2.174,0.016,0.435,0.157,0.144,0.015,1.52,0.031,0.271,0.654,-999,476,2
"1365","St_Louis_University",2018-09-14,"Blair Street",38.656429,-90.198348,"Missouri",-0.02,0.189,2.069,2.065,0.483,3.578,0.113,3.53,0.005,0.51,1.724,257,0.1445352,0.0753392,0.0562542,0.0342236,1.4064826,0.14512,0.07558,0.05262,0.04144,0.12892,0.05824,0.03448,0.02278,0.01622,0.01734,0.01816,0.01864,1.4990548,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7203456,0.6541824,0.618839,0.6162328,0.6992004,0.6055402,0.529052,0.4768368,0.9401634,0.8424264,0.8040714,0.7932036,159,-90.231552,38.636342,0.1445352,62.2074916,0.6338,2.7958,2.2792,0.0202,0.4346,0.1798,0.1642,0.016,1.4636,0.036,0.3444,0.8474,-999,476,2
"1366","St_Louis_University",2018-10-08,"Blair Street",38.656429,-90.198348,"Missouri",0.014,0.081,0.929,0.929,0.102,2.6,0.067,1.36,0.002,0.27,0.58038,281,0.1178705,0.059721,0.045711,0.0316765,1.409731,0.11835,0.05995,0.04295,0.03525,0.09935,0.0396,0.0218,0.0137,0.019,0.02035,0.02115,0.0216,1.498343,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7117335,0.6332485,0.614251,0.6310855,0.6789925,0.5390345,0.44502,0.385474,0.910651,0.836585,0.806383,0.800495,159,-90.231552,38.636342,0.1178705,73.346159,0.612,2.5625,2.1255,0.023,0.3885,0.1495,0.139,0.018,1.4635,0.0405,0.299,0.757,-999,476,2
"1367","St_Louis_University",2018-10-11,"Blair Street",38.656429,-90.198348,"Missouri",-0.022,0.019,0.357,0.357,0.201,0.729,0.01,0.57,0.003,0.13,0.49971,284,0.02627725,0.0141505,0.01166225,0.010539,1.21500675,0.027825,0.01565,0.011575,0.00975,0.022825,0.0104,0.006175,0.00425,0.004925,0.005225,0.0054,0.0055,1.29054425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.71240075,0.6571705,0.63110125,0.62896325,0.668172,0.573401,0.49489675,0.442471,0.955786,0.84322025,0.801167,0.78450675,159,-90.231552,38.636342,0.02627725,65.98849125,0.615,3.82125,3.05875,0.008,0.4,0.1735,0.16025,0.002,1.3905,0.01,0.63475,1.98225,-999,476,2
"1368","St_Louis_University",2018-10-17,"Blair Street",38.656429,-90.198348,"Missouri",0.014,0.065,0.692,0.692,0.117,1.637,0.065,0.53,0.001,0.24,0.58368,290,0.032371,0.0215063333333333,0.0186216666666667,0.0163545,0.826311166666667,0.034,0.0225166666666667,0.01865,0.0170666666666667,0.0219,0.00976666666666667,0.00548333333333333,0.0037,0.0121,0.01275,0.0132,0.0133666666666667,0.8887385,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7263045,0.689751166666667,0.682108666666667,0.6841515,0.6373355,0.5447515,0.476383666666667,0.430796833333333,0.905806666666667,0.809089666666667,0.772892833333333,0.758183666666667,159,-90.231552,38.636342,0.032371,64.0229553333333,0.596166666666667,3.61866666666667,2.942,0.0188333333333333,0.4375,0.154333333333333,0.140666666666667,0.002,1.12066666666667,0.0208333333333333,0.967,2.61533333333333,-999,476,2
"1369","St_Louis_University",2018-10-20,"Blair Street",38.656429,-90.198348,"Missouri",-0.014,0.094,0.279,0.279,0.037,1.309,0.067,0.45,0.001,0.27,0.38073,293,0.0355275,0.02576725,0.02285875,0.0197125,0.656977,0.03695,0.026025,0.0223,0.020825,0.021325,0.0096,0.005325,0.003675,0.01565,0.01645,0.01695,0.017175,0.748298,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.74389475,0.705221,0.6943825,0.69623525,0.64455025,0.549598,0.478798,0.43117275,0.8884725,0.80023075,0.76488125,0.755114,159,-90.231552,38.636342,0.0355275,66.418415,0.57825,3.46075,2.8655,0.02375,0.43525,0.1565,0.14225,0.002,1.024,0.02575,1.123,2.68075,-999,476,2
"1370","St_Louis_University",2018-10-23,"Blair Street",38.656429,-90.198348,"Missouri",0.074,0.213,1.214,1.214,0.169,2.371,0.143,0.38,0.008,0.47,1.29056,296,0.04807325,0.03428075,0.029769875,0.024488125,0.705108,0.0499,0.0338375,0.028425,0.026175,0.03155,0.0143375,0.0082,0.0056625,0.0183625,0.019475,0.0202,0.0205,0.83227275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.717274625,0.686666375,0.67993825,0.68223775,0.6321565,0.54735525,0.487753875,0.447974,0.88521875,0.7995845,0.764477875,0.7522095,159,-90.231552,38.636342,0.04807325,64.438295875,0.617,3.0495,2.474375,0.024,0.46975,0.152375,0.137125,0.003375,1.146875,0.02725,0.8085,2.122625,-999,476,2
"1371","St_Louis_University",2018-10-29,"Blair Street",38.656429,-90.198348,"Missouri",0.038,0.149,0.891,0.891,0.095,1.385,0.137,0.45,0.002,0.28,0.90138,302,0.0414511666666667,0.0305516666666667,0.02763,0.0249565,0.607629166666667,0.0428,0.0307166666666667,0.0266666666666667,0.02495,0.025,0.01175,0.00698333333333333,0.00495,0.0178,0.0189666666666667,0.0196666666666667,0.0199833333333333,0.700815666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.732767833333333,0.705428666666667,0.695270166666667,0.699810666666667,0.634716333333333,0.561566833333333,0.507553833333333,0.471469666666667,0.8856865,0.800566333333333,0.765567166666667,0.7597455,159,-90.231552,38.636342,0.0414511666666667,62.12512,0.6415,3.25433333333333,2.57866666666667,0.0241666666666667,0.4965,0.155833333333333,0.138666666666667,0.00266666666666667,1.10366666666667,0.0266666666666667,0.944666666666667,2.41016666666667,-999,476,2
"1372","St_Louis_University",2018-11-07,"Blair Street",38.656429,-90.198348,"Missouri",0.01,0.037,0.507,0.507,0.288,1.197,0.04,0.56,-0.001,0.68,0.87693,311,0.0824505,0.043765,0.0321185,0.025808,1.39494275,0.08355,0.04455,0.030875,0.0246,0.0761,0.03665,0.022625,0.016125,0.00745,0.007875,0.00825,0.008475,1.46450875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.68944425,0.60591775,0.56856925,0.56069975,0.667818,0.55663875,0.47980075,0.4322655,0.99254975,0.89008075,0.85104475,0.8307145,159,-90.231552,38.636342,0.0824505,61.21662575,0.71375,3.08825,2.37775,0.00925,0.42975,0.16125,0.14775,0.0085,1.58775,0.01775,0.292,0.761,-999,476,2
"1373","St_Louis_University",2018-11-22,"Blair Street",38.656429,-90.198348,"Missouri",-0.021,0.11,2.252,2.252,0.108,3.875,0.051,0.82,0.004,1.89,0.52921,326,0.03784225,0.020644875,0.014884,0.01167125,1.36452375,0.0388,0.0208875,0.014125,0.0113125,0.0346875,0.0165625,0.009625,0.0067,0.0040875,0.0043125,0.0045,0.0046,1.470825375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.682617875,0.6141535,0.588252,0.584966625,0.659008375,0.565947,0.503034375,0.4631915,0.946645375,0.833693625,0.79356875,0.778345875,159,-90.231552,38.636342,0.03784225,68.236953875,0.656,3.009625,2.406625,0.005125,0.4625,0.166625,0.150375,0.00375,1.534625,0.008875,0.3395,0.92925,-999,476,2
"1374","UACJ_UNAM_ORS",2016-01-28,"El Paso Chamizal",31.765685,-106.455227,"Texas",0.108,0.587,1.753,1.753,0.149,4.166,0.294,0.45,0.013,1.01,2.31227,28,0.0450655,0.028253,0.022255,0.0185905,1.038905,0.04505,0.0283,0.0223,0.0198,0.03305,0.0158,0.00935,0.0066,0.012,0.01255,0.01295,0.0132,1.0352735,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7235145,0.6842865,0.6902325,0.696559,0.6169995,0.537263,0.505773,0.487766,1.1533935,0.919299,0.846907,0.8147175,1127,-106.431667,31.743333,0.0450655,71.792256,0.5905,3.629,2.9885,0.019,0.57,0.1375,0.1195,0.004,1.385,0.023,0.5635,2.02,-999,158,1
"1375","UACJ_UNAM_ORS",2016-08-16,"El Paso Chamizal",31.765685,-106.455227,"Texas",0.034,0.129,0.511,0.511,0.12,1.223,0.098,0.77,0.005,0.18,0.82919,229,0.078607,0.037401,0.027681,0.020522,1.549503,0.0811,0.0406,0.0281,0.0235,0.0685,0.0272,0.014,0.0092,0.0127,0.0135,0.014,0.0143,1.558293,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.660399,0.598025,0.589642,0.596819,0.621327,0.503411,0.421488,0.368909,0.936744,0.822704,0.777954,0.756263,1127,-106.431667,31.743333,0.078607,53.768078,0.632,3.152,2.528,0.019,0.385,0.138,0.129,0.008,1.522,0.026,0.402,1.295,-999,158,1
"1376","UACJ_UNAM_ORS",2016-09-09,"El Paso Chamizal",31.765685,-106.455227,"Texas",0.019,0.074,NA,NA,0.048,NA,0.112,1.17,0.003,0.27,0.56328,253,0.0617603333333333,0.0356303333333333,0.0277413333333333,0.021535,1.18207066666667,0.0627333333333333,0.0359333333333333,0.0281666666666667,0.0254666666666667,0.0456666666666667,0.0177,0.00916666666666667,0.00606666666666667,0.0170333333333333,0.0182,0.019,0.0194,1.183795,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.650753333333333,0.614745666666667,0.627932333333333,0.640780333333333,0.583858333333333,0.467727,0.410676,0.379221,0.838718,0.759958,0.733594333333333,0.723139333333333,1127,-106.431667,31.743333,0.0617603333333333,55.45409,0.652,2.94866666666667,2.337,0.021,0.43,0.122666666666667,0.113333333333333,0.00566666666666667,1.446,0.0266666666666667,0.442333333333333,1.47566666666667,-999,158,1
"1377","UACJ_UNAM_ORS",2016-09-27,"El Paso Chamizal",31.765685,-106.455227,"Texas",NA,NA,0.892,0.892,NA,2,NA,NA,NA,NA,NA,271,0.074867,0.040044,0.032922,0.027648,1.229805,0.0752,0.0422,0.0319,0.0279,0.058,0.024,0.013,0.0088,0.0172,0.0182,0.0189,0.0191,1.265161,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.679958,0.644875,0.652435,0.661056,0.605997,0.504136,0.444689,0.407782,1.028716,0.868738,0.815399,0.789196,1127,-106.431667,31.743333,0.074867,63.245791,0.611,3.303,2.676,0.024,0.45,0.134,0.122,0.006,1.411,0.03,0.514,1.732,-999,158,1
