Site_Name,Date,EPA_Site_Name,PM25,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Solar_Zenith_Angle_for_Measurement_Start(Degrees),Latitude(Degrees),Longitude(Degrees),Elevation(m),N,flag
NASA_LaRC,4/13/13,NASA Langley Research Center,7.3,103,103.931528,0.218086,0.115693,0.088227,0.075617,1.347948,0.2188,0.1167,0.089,0.0747,0.1882,0.0831,0.054,0.0388,0.0306,0.0336,0.035,0.0359,1.33944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.691577,0.600028,0.560431,0.554409,0.659709,0.518225,0.428202,0.373594,0.944771,0.835137,0.788695,0.766065,-999,0.073,0.312,0.998,1.71,0.029,0.135,0.144,0.373,0.044,2.515,3.619,0.79,75.463429,37.10496,-76.37864,5,608,2
NASA_LaRC,5/16/13,NASA Langley Research Center,11.1,136,136.5093865,0.14721425,0.06831025,0.05024775,0.040628,1.60476625,0.14815,0.070425,0.0491,0.04025,0.1279,0.048525,0.02625,0.0169,0.02025,0.021925,0.02285,0.02335,1.63650225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.645468,0.56836675,0.556119,0.57117975,0.616039,0.4781065,0.39519325,0.3470605,0.84951725,0.77383125,0.744289,0.7353205,-999,0.038,0.2855,0.838,1.63475,0.01525,0.125,0.13325,0.372,0.0225,2.17675,2.9125,0.74325,64.4509795,37.10496,-76.37864,5,608,2
NASA_LaRC,5/22/13,NASA Langley Research Center,6.3,142,142.943287,0.1907115,0.10194,0.0767025,0.063787,1.353829,0.19115,0.103,0.0763,0.0644,0.15895,0.06735,0.03885,0.02625,0.03225,0.03565,0.03745,0.03815,1.361897,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7319355,0.7091055,0.6931245,0.692448,0.7080185,0.6527045,0.580236,0.5232795,0.8858775,0.832328,0.8214035,0.814495,-999,0.051,0.485,1.083,1.298,0.017,0.1915,0.2095,0.4125,0.034,1.92,2.417,0.676,73.106937,37.10496,-76.37864,5,608,2
NASA_LaRC,7/6/13,NASA Langley Research Center,4,187,187.8020515,0.09979525,0.0608345,0.05382825,0.04849725,0.96029925,0.099925,0.06365,0.05275,0.048675,0.0677,0.027875,0.014825,0.00995,0.03225,0.035775,0.0379,0.038725,0.97933975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.723966,0.701293,0.70535775,0.713359,0.687207,0.621067,0.54969225,0.49311325,0.82072625,0.77153325,0.77259025,0.775048,-999,0.04025,0.593,1.2775,1.16425,0.00775,0.16725,0.18425,0.43725,0.03225,1.691,2.1055,0.6615,65.1741115,37.10496,-76.37864,5,608,2
NASA_LaRC,7/15/13,NASA Langley Research Center,6.5,196,196.961331,0.11966,0.060194,0.047466,0.040916,1.387009,0.1199,0.0615,0.0476,0.0406,0.1027,0.042,0.0274,0.0202,0.0171,0.0195,0.0203,0.0205,1.381104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.685603,0.662879,0.6514,0.651928,0.662295,0.597994,0.523408,0.466969,0.878086,0.834754,0.841986,0.833926,-999,0.028,0.37,0.937,1.464,0.01,0.156,0.171,0.437,0.018,1.824,2.515,0.79,75.85415,37.10496,-76.37864,5,608,2
NASA_LaRC,7/18/13,NASA Langley Research Center,22.3,199,199.628585,0.461283,0.20083625,0.1180905,0.082179,2.00077075,0.461675,0.202175,0.118,0.0818,0.451425,0.191475,0.106875,0.07045,0.010275,0.010725,0.011075,0.01135,2.00144875,-249.02395,-249.032325,-249.041475,-249.04945,-249.7382903,-249.74303,-249.7447818,-249.7456928,-248.852114,-248.68015,-248.69115,-248.688275,-248.6918,-249.7461955,-249.746185,-249.7461215,-249.746109,0.71734275,0.6217075,0.546091,0.4999395,0.71308925,0.61004475,0.520238,0.454246,0.98616525,0.87054025,0.82321525,0.803556,-999,0.078,0.2165,0.3495,1.25825,0.061,0.17075,0.18375,0.384,0.01675,2.7185,3.22975,0.5925,63.7423335,37.10496,-76.37864,5,608,2
NASA_LaRC,7/21/13,NASA Langley Research Center,6,202,202.55147,0.268542,0.125066,0.081444,0.062401,1.759349,0.2703,0.1271,0.0798,0.0596,0.2563,0.1114,0.0631,0.0424,0.014,0.0157,0.0167,0.0173,1.792387,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7296,0.615065,0.55521,0.533656,0.722642,0.58757,0.490331,0.42384,0.877579,0.819688,0.804697,0.803806,-999,0.07,0.193,0.301,1.233,0.055,0.155,0.167,0.393,0.015,1.919,2.548,0.778,53.826571,37.10496,-76.37864,5,608,2
NASA_LaRC,8/2/13,NASA Langley Research Center,9.7,214,214.6317853,0.27100075,0.13014075,0.082545,0.06064225,1.7455325,0.270975,0.131475,0.08235,0.0604,0.262825,0.122925,0.07325,0.05095,0.008175,0.0086,0.009075,0.00945,1.7459225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7141155,0.63971075,0.58990925,0.564208,0.70915425,0.62852375,0.56716775,0.52597475,0.9267055,0.827698,0.79292825,0.7831375,-999,0.05475,0.21125,0.336,1.1775,0.044,0.16775,0.18775,0.491,0.01075,2.20425,2.659,0.639,63.78306975,37.10496,-76.37864,5,608,2
NASA_LaRC,8/5/13,NASA Langley Research Center,6.2,217,217.5473325,0.1313655,0.0531705,0.0339555,0.0259125,2.006018,0.13135,0.05725,0.0341,0.0246,0.12635,0.05205,0.0286,0.0189,0.00495,0.0053,0.00555,0.0057,1.980683,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6724865,0.560906,0.502146,0.4802935,0.6643895,0.5371965,0.4515005,0.3972745,0.9300005,0.827335,0.7892355,0.775383,-999,0.0295,0.194,0.363,1.373,0.0225,0.141,0.152,0.397,0.0075,2.509,3.101,0.6425,56.8367275,37.10496,-76.37864,5,608,2
NASA_LaRC,9/10/13,NASA Langley Research Center,14.2,253,253.8905593,0.383677333,0.165020333,0.099991667,0.072537,1.979012333,0.3838,0.167066667,0.099933333,0.072233333,0.368266667,0.1507,0.082833333,0.054666667,0.015533333,0.016366667,0.0171,0.0176,1.977170333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.699925,0.629011333,0.569692333,0.538333,0.692408667,0.609376333,0.525991,0.462245333,0.953035333,0.848902,0.807663333,0.79198,-999,0.060666667,0.267666667,0.540666667,1.439666667,0.037666667,0.172666667,0.186666667,0.388,0.023333333,2.517333333,3.041333333,0.609666667,67.52715433,37.10496,-76.37864,5,608,2
NASA_LaRC,9/19/13,NASA Langley Research Center,2.7,262,262.7547625,0.068199,0.033471167,0.025932,0.022814833,1.419516167,0.06835,0.035533333,0.025633333,0.021683333,0.058316667,0.0247,0.014283333,0.0101,0.010016667,0.010833333,0.011366667,0.011583333,1.423937,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704279667,0.679085,0.670502167,0.669578833,0.667536833,0.5981385,0.537208833,0.493196167,0.945184333,0.8545755,0.829727,0.817989333,-999,0.021,0.384833333,1.025333333,1.4455,0.0075,0.16,0.178,0.4635,0.013166667,2.263833333,2.829166667,0.646,68.26502183,37.10496,-76.37864,5,608,2
NASA_LaRC,9/22/13,NASA Langley Research Center,3.8,265,265.9004165,0.08363,0.037265,0.0250685,0.020033,1.785718,0.08405,0.0386,0.0247,0.019,0.0784,0.03255,0.01825,0.0124,0.00565,0.00605,0.00645,0.0066,1.804172,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.709963,0.6379295,0.594272,0.578968,0.6980665,0.605565,0.5237505,0.464071,0.955669,0.856066,0.8234355,0.8105375,-999,0.016,0.276,0.5695,1.423,0.009,0.1665,0.1805,0.4065,0.0065,2.099,2.5975,0.657,73.857471,37.10496,-76.37864,5,608,2
NASA_LaRC,10/1/13,NASA Langley Research Center,8.8,274,274.7677237,0.217054167,0.092492833,0.058829833,0.044920833,1.929765833,0.21725,0.094316667,0.0586,0.043766667,0.207083333,0.083566667,0.047283333,0.0321,0.010166667,0.010766667,0.011316667,0.011633333,1.931244667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.707570833,0.6194965,0.562943,0.5398975,0.697715833,0.5916615,0.503076167,0.440882333,0.992894167,0.882106167,0.842371333,0.826705833,-999,0.047833333,0.243666667,0.4975,1.419666667,0.032833333,0.159166667,0.172166667,0.401833333,0.015166667,2.514166667,3.084666667,0.633666667,64.15178317,37.10496,-76.37864,5,608,2
NASA_LaRC,10/4/13,NASA Langley Research Center,14,277,277.7323088,0.262937,0.113491,0.070334,0.05256025,1.942553,0.263325,0.114975,0.0702,0.051525,0.252275,0.103475,0.05815,0.039125,0.011075,0.01155,0.01205,0.012375,1.94424425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.70620425,0.62285125,0.56325125,0.53431675,0.69726775,0.5995795,0.51458775,0.4536375,1.002152,0.882037,0.833964,0.81344525,-999,0.0495,0.25125,0.52475,1.4895,0.032,0.164,0.178,0.40975,0.01775,2.70925,3.32475,0.63,66.57547925,37.10496,-76.37864,5,608,2
NASA_LaRC,10/25/13,NASA Langley Research Center,6.1,298,298.6978293,0.089174444,0.036857556,0.024170778,0.018443778,1.930102556,0.089155556,0.038733333,0.024033333,0.018388889,0.083333333,0.032577778,0.017577778,0.011766667,0.005788889,0.006144444,0.006466667,0.006633333,1.923965222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.674437556,0.583914778,0.544318333,0.537573667,0.658707333,0.539771111,0.453746,0.397785556,0.996595222,0.871950889,0.825344,0.805358222,-999,0.020111111,0.258666667,0.661222222,1.577444444,0.011444444,0.142888889,0.153555556,0.392555556,0.008555556,2.545222222,3.260333333,0.680222222,65.37400189,37.10496,-76.37864,5,608,2
NASA_LaRC,11/18/13,NASA Langley Research Center,3.2,322,322.852245,0.031871,0.01889,0.01822,0.017279,0.865442,0.0319,0.021,0.018,0.0167,0.0208,0.0091,0.0056,0.004,0.0111,0.0119,0.0124,0.0126,0.856608,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.736368,0.727096,0.723285,0.722355,0.637865,0.576663,0.516883,0.4742,1.007856,0.877565,0.83961,0.815292,-999,0.019,0.906,2.425,1.163,0.002,0.144,0.161,0.478,0.017,2.612,3.392,0.685,76.020009,37.10496,-76.37864,5,608,2
NASA_LaRC,2/7/14,NASA Langley Research Center,9.8,38,38.66103,0.0975495,0.0360415,0.0236535,0.018284,2.11101,0.0969,0.04015,0.02445,0.01815,0.09265,0.0355,0.0195,0.01305,0.00425,0.0046,0.0049,0.0051,2.0304015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6552785,0.552269,0.505656,0.4943415,0.6470205,0.5239405,0.4439295,0.39461,0.879239,0.7933655,0.763633,0.7540405,-999,0.0185,0.176,0.305,1.347,0.014,0.1325,0.1435,0.4135,0.005,1.943,2.459,0.7025,56.587842,37.10496,-76.37864,5,608,2
NASA_LaRC,2/16/14,NASA Langley Research Center,10.5,47,47.640278,0.107608,0.048168,0.030044,0.022561,1.878073,0.1073,0.0484,0.0311,0.024,0.0994,0.0401,0.0222,0.0147,0.0078,0.0083,0.0089,0.0093,1.826918,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.654019,0.592108,0.560014,0.55564,0.642558,0.562766,0.501043,0.45988,0.836289,0.752784,0.71892,0.712508,-999,0.017,0.22,0.387,1.24,0.011,0.145,0.161,0.462,0.006,1.427,1.65,0.586,56.50219,37.10496,-76.37864,5,608,2
NASA_LaRC,2/19/14,NASA Langley Research Center,10,50,50.848461,0.191055,0.098004,0.06797,0.05325,1.525403,0.192,0.0993,0.0673,0.0528,0.1751,0.0814,0.0481,0.0328,0.0169,0.0179,0.0192,0.0201,1.54289,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.694405,0.659938,0.62515,0.61287,0.679828,0.633971,0.571789,0.5228,0.903046,0.807126,0.781526,0.774393,-999,0.036,0.365,0.785,1.394,0.017,0.19,0.207,0.42,0.019,1.94,2.531,0.751,64.404847,37.10496,-76.37864,5,608,2
NASA_LaRC,2/22/14,NASA Langley Research Center,3.1,53,53.85734975,0.052528,0.02876925,0.024768,0.0226565,1.1383255,0.05235,0.0308,0.025,0.0226,0.038575,0.015825,0.00935,0.006625,0.013775,0.014975,0.015675,0.015975,1.102583,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7095435,0.69410675,0.68817125,0.6896285,0.64191875,0.576835,0.51519225,0.47069725,0.9888785,0.8483845,0.8077525,0.78961525,-999,0.02025,0.569,1.57925,1.32175,0.00375,0.14125,0.158,0.48175,0.01625,2.09275,2.751,0.72875,66.184038,37.10496,-76.37864,5,608,2
NASA_LaRC,2/28/14,NASA Langley Research Center,4.8,59,59.73542233,0.063482667,0.0281505,0.020728333,0.014295833,1.678664333,0.062316667,0.030666667,0.021833333,0.017983333,0.054833333,0.022433333,0.013083333,0.009,0.0075,0.008233333,0.00875,0.008966667,1.565093,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.666604667,0.6378995,0.620044667,0.620899167,0.646021,0.5884325,0.531500333,0.492344833,0.8703075,0.792194333,0.764567667,0.757522167,-999,0.014833333,0.309833333,0.757,1.4695,0.006333333,0.15,0.168333333,0.489,0.008166667,1.9185,2.4655,0.705666667,66.07856333,37.10496,-76.37864,5,608,2
NASA_LaRC,6/16/14,NASA Langley Research Center,16.6,167,167.911142,0.536943333,0.250164667,0.151561667,0.111684333,1.852434333,0.537166667,0.250733333,0.1513,0.110266667,0.518933333,0.2317,0.131266667,0.089566667,0.018233333,0.019066667,0.020033333,0.020733333,1.854926333,0.975633333,0.9674,0.9585,0.9523,0.013141333,0.008220333,0.006313333,0.005282,1.091104667,1.390333333,1.398766667,1.404366667,1.404166667,0.003013333,0.003096667,0.003230333,0.003264667,0.715796667,0.625101667,0.568989,0.540407,0.709999,0.610088333,0.536982,0.486883333,0.928736667,0.831079,0.793714333,0.780868667,-999,0.109,0.197666667,0.323333333,1.265333333,0.084333333,0.155666667,0.172333333,0.464666667,0.024666667,2.297,2.757666667,0.624,61.73578933,37.10496,-76.37864,5,608,2
NASA_LaRC,6/19/14,NASA Langley Research Center,14.5,170,170.50408,0.330888,0.18635,0.137508,0.117813,1.29633975,0.3316,0.187125,0.137675,0.117625,0.27135,0.1188,0.066025,0.045075,0.060275,0.0683,0.071675,0.07255,1.297125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.71174425,0.66365675,0.64689275,0.64740975,0.6986235,0.611916,0.52954475,0.4695645,0.778572,0.75743,0.7578455,0.75941375,-999,0.06775,0.34,0.62575,1.19475,0.02925,0.17175,0.18625,0.39775,0.03875,1.26625,1.55075,0.6755,64.65108175,37.10496,-76.37864,5,608,2
NASA_LaRC,6/22/14,NASA Langley Research Center,5.4,173,173.9533105,0.097097,0.0510565,0.0381335,0.033917,1.3870205,0.0978,0.0531,0.03795,0.0317,0.0847,0.0388,0.0229,0.0164,0.01305,0.0143,0.015,0.0153,1.3952585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6569365,0.591997,0.5908995,0.601607,0.62899,0.519313,0.4634435,0.43211,0.867523,0.8056705,0.793813,0.7846835,-999,0.0245,0.2235,0.529,1.5375,0.0125,0.1245,0.1375,0.469,0.012,1.8025,2.3295,0.722,73.2430145,37.10496,-76.37864,5,608,2
NASA_LaRC,7/4/14,NASA Langley Research Center,7,185,185.944873,0.078418,0.041106,0.031047,0.027028,1.377399,0.0793,0.0428,0.0298,0.0245,0.0688,0.0318,0.0183,0.0129,0.0105,0.011,0.0115,0.0116,1.43926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.687813,0.628963,0.622688,0.628662,0.642643,0.546191,0.490237,0.45621,1.068866,0.911866,0.866882,0.842703,-999,0.028,0.393,1.534,1.678,0.009,0.133,0.148,0.492,0.02,3.511,4.427,0.619,70.810275,37.10496,-76.37864,5,608,2
NASA_LaRC,7/7/14,NASA Langley Research Center,9.7,188,188.7956442,0.310421333,0.1440875,0.091278833,0.070488,1.799731,0.31105,0.146066667,0.090916667,0.069116667,0.290466667,0.124033333,0.0676,0.045083333,0.020566667,0.02205,0.0233,0.02405,1.804841667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.695564667,0.606540833,0.5628145,0.550306333,0.683696333,0.573528667,0.491779167,0.435787667,0.905858,0.8148135,0.783089667,0.772426167,-999,0.0685,0.235833333,0.504,1.494666667,0.041333333,0.148333333,0.161333333,0.419833333,0.027,2.233,2.815333333,0.677833333,62.4696185,37.10496,-76.37864,5,608,2
NASA_LaRC,7/25/14,NASA Langley Research Center,5.5,206,206.5208527,0.182247,0.091311333,0.059877333,0.047248,1.628462667,0.182633333,0.0918,0.059166667,0.0459,0.1723,0.080766667,0.047433333,0.0337,0.010366667,0.011033333,0.011766667,0.012166667,1.650177667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700479,0.636357,0.597825667,0.581413333,0.689559,0.611093,0.544533667,0.497065333,0.956509,0.863642333,0.839173,0.827280667,-999,0.036,0.267333333,0.557666667,1.452333333,0.022,0.168333333,0.186666667,0.457,0.014,2.308333333,2.944666667,0.693333333,62.966108,37.10496,-76.37864,5,608,2
NASA_LaRC,9/2/14,NASA Langley Research Center,11.5,245,245.514178,0.261522,0.208205,0.18819,0.18023,0.488862,0.2639,0.2086,0.1889,0.1801,0.1529,0.0856,0.0556,0.0426,0.111,0.123,0.1333,0.1376,0.497551,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.694045,0.691712,0.707237,0.719489,0.643838,0.604479,0.567649,0.5365,0.771933,0.763018,0.772556,0.779584,-999,0.095,0.606,1.251,1.165,0.016,0.162,0.186,0.528,0.079,1.349,1.834,0.835,70.268756,37.10496,-76.37864,5,608,2
NASA_LaRC,10/8/14,NASA Langley Research Center,6,281,281.83706,0.07809925,0.03829775,0.0281765,0.023974,1.50988125,0.07945,0.03925,0.0277,0.023625,0.066625,0.02555,0.013325,0.009,0.012825,0.01375,0.014375,0.0146,1.555715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6228515,0.58345925,0.60432825,0.62408025,0.57458575,0.465482,0.407431,0.3728845,0.94593275,0.84229125,0.80789025,0.78916525,-999,0.0235,0.31025,1.06825,1.64075,0.008,0.111,0.12025,0.4305,0.016,2.3775,3.08475,0.6885,62.7603265,37.10496,-76.37864,5,608,2
NASA_LaRC,10/26/14,NASA Langley Research Center,6.8,299,299.532639,0.100577,0.068146,0.054324,0.04904,0.906057,0.1021,0.068,0.0532,0.0455,0.0885,0.0539,0.0385,0.0306,0.0136,0.0141,0.0147,0.0149,0.957601,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.696835,0.6621,0.648529,0.643539,0.658473,0.595583,0.543038,0.506191,1.100505,1.005222,0.960267,0.932714,-999,0.031,0.49,1.483,1.465,0.009,0.163,0.184,0.514,0.022,2.71,3.457,0.656,75.391867,37.10496,-76.37864,5,608,2
NASA_LaRC,11/7/14,NASA Langley Research Center,3.2,311,311.543542,0.074628,0.054542,0.043085,0.038993,0.799995,0.0754,0.0546,0.0428,0.0391,0.0728,0.0519,0.0401,0.0363,0.0026,0.0027,0.0028,0.0028,0.824554,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.686082,0.610073,0.559535,0.521637,0.67875,0.594145,0.527581,0.470624,1.011708,0.992926,0.960321,0.944539,-999,0.012,0.21,0.384,1.368,0.009,0.156,0.179,0.545,0.003,2.234,2.821,0.692,75.389098,37.10496,-76.37864,5,608,2
NASA_LaRC,11/10/14,NASA Langley Research Center,9.4,314,314.639907,0.08767,0.0521755,0.04094,0.0352205,1.255097,0.08995,0.05295,0.0397,0.0342,0.0854,0.04815,0.0347,0.02915,0.00455,0.00485,0.005,0.00505,1.345456,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6798725,0.5774015,0.52472,0.504724,0.667626,0.5438735,0.456999,0.402525,1.027457,0.935531,0.8966785,0.878955,-999,0.019,0.2145,0.456,1.5115,0.0125,0.1425,0.1565,0.453,0.007,2.4985,3.111,0.6525,58.506445,37.10496,-76.37864,5,608,2
NASA_LaRC,11/19/14,NASA Langley Research Center,3.9,323,323.6595503,0.048380571,0.027248571,0.018368714,0.016160857,1.380482429,0.048471429,0.026914286,0.018671429,0.015471429,0.0434,0.021371429,0.012728571,0.009414286,0.005057143,0.005542857,0.005928571,0.006057143,1.360726,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.680205857,0.618249143,0.599715286,0.596087286,0.660209143,0.569041857,0.503083286,0.456773286,0.923729857,0.851068286,0.824357286,0.810759143,-999,0.009714286,0.284571429,0.648714286,1.458428571,0.004714286,0.149571429,0.163714286,0.44,0.005142857,1.700571429,2.310571429,0.792285714,64.50075457,37.10496,-76.37864,5,608,2
NASA_LaRC,2/27/16,NASA Langley Research Center,4.5,58,58.70289686,0.077551286,0.041337286,0.026290429,0.020747286,1.557524714,0.078171429,0.040428571,0.026514286,0.020857143,0.071485714,0.033271429,0.018857143,0.0129,0.006685714,0.007157143,0.007657143,0.007942857,1.566152143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.673442714,0.619559143,0.602958714,0.603803571,0.656041286,0.582129571,0.534929,0.501694571,0.901927286,0.817498286,0.791719429,0.787775143,-999,0.014857143,0.244,0.497428571,1.374,0.008571429,0.149,0.166857143,0.504,0.006428571,1.792571429,2.192,0.648571429,63.76362857,37.10496,-76.37864,5,608,2
NASA_LaRC,3/1/16,NASA Langley Research Center,10,61,61.65708925,0.07436675,0.036104,0.0262845,0.0213275,1.4388565,0.07535,0.0382,0.0254,0.020275,0.066925,0.029025,0.015725,0.010375,0.00845,0.009175,0.009675,0.00995,1.50291225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.65607725,0.586247,0.58018225,0.59291075,0.63216225,0.52974225,0.47256175,0.4363435,0.90218075,0.81066275,0.79164875,0.7838815,-999,0.01825,0.264,0.71425,1.603,0.008,0.131,0.14525,0.4675,0.01025,2.0885,2.81125,0.761,58.09111775,37.10496,-76.37864,5,608,2
NASA_LaRC,3/16/16,NASA Langley Research Center,6.4,76,76.56635125,0.1741175,0.0893605,0.0671405,0.05775425,1.41477375,0.175125,0.09135,0.06685,0.057225,0.14325,0.056425,0.030125,0.0198,0.031925,0.034925,0.0367,0.037425,1.4241185,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.65437875,0.60162875,0.6090085,0.62737175,0.61383025,0.498336,0.43151675,0.39147825,0.86963,0.7804835,0.762041,0.75596225,-999,0.0505,0.31975,0.93975,1.559,0.01775,0.1235,0.134,0.42325,0.033,1.98825,2.64525,0.74,63.720383,37.10496,-76.37864,5,608,2
NASA_LaRC,3/22/16,NASA Langley Research Center,5.2,82,82.6884164,0.0900034,0.0468986,0.034221,0.0278158,1.4379454,0.09018,0.0481,0.03388,0.02792,0.08008,0.03744,0.02254,0.0161,0.01012,0.0107,0.01134,0.0118,1.4479706,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6536978,0.6145858,0.6160192,0.6265288,0.62877,0.5666606,0.5403572,0.5251554,0.906654,0.8094822,0.7803778,0.7711904,-999,0.0216,0.2712,0.6906,1.4818,0.0106,0.1372,0.1588,0.5782,0.0108,2.0028,2.4668,0.6418,59.5063914,37.10496,-76.37864,5,608,2
NASA_LaRC,3/28/16,NASA Langley Research Center,3,88,88.84875,0.104084,0.069407,0.060144,0.053578,0.820782,0.1037,0.0709,0.0605,0.0559,0.0689,0.0317,0.0193,0.0142,0.0348,0.0392,0.0412,0.0418,0.802044,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.686381,0.66714,0.678164,0.692901,0.6367,0.576581,0.535901,0.506465,0.796136,0.742489,0.746875,0.757226,-999,0.031,0.365,0.828,1.272,0.009,0.13,0.15,0.551,0.022,1.308,1.637,0.716,55.302998,37.10496,-76.37864,5,608,2
